LocationID,PlantAccountDepartment,Territory,dlvr_name,dlvr_Addr,dlvr_city,dlvr_state,dlvr_Zip,WeeksVisited,DaysVisited,AmountPerCycle,stop_sequence_1,stop_sequence_2,stop_sequence_3,stop_sequence_4,stop_sequence_5,stop_sequence_6,stop_sequence_7,lbs,avg_wkly_volume1,latitude,longitude,CycleVolume,GarmentChanges,AccountTypeID,Plant,DeliveryID
170411,2502-906885-00,2502-75,Jackson Heights School,225 Jackson St,Red Bluff,CA,96080-3956,X ,T,1,0,60,0,0,0,0,0,10,$0,40.170448,-122.237839,$0,0,T,2502,36729
273693,2502-000000-00,2502-75,FN - North Valley Services,16993 McCoy Rd,Cottonwood,CA,960229393,XX,F,2,0,0,0,0,900,0,0,131,$187,40.287410,-122.320460,$375,0,T,2502,91922
281066,2502-000000-00,2502-75,LC-POA-Lake Club,22431 Rio Alto Dr.,Cottonwood,CA,96002,XX,T,2,0,190,0,0,0,0,0,193,$88,40.357580,-122.189800,$177,11,T,2502,98888
281067,2502-000000-00,2502-75,LC-POA-Lake Club Linen,19999 Lake California Dr,Cottonwood,CA,96002,XX,T,2,0,190,0,0,0,0,0,0,$0,40.369760,-122.241140,$0,0,T,2502,98889
292921,2502-000000-00,2502-75,Tom's Automotive,20659 Walnut Street,Red Bluff,CA,96080,XX,W,2,0,0,115,0,0,0,0,9,$26,40.168500,-122.271370,$51,15,T,2502,110051
306048,2502-000000-00,2502-75,Empower Tehama - Walnut St,1805 Walnut Street,Red Bluff,CA,96080,Y ,F,0,0,0,0,0,85,0,0,0,$36,40.168920,-122.253670,$0,0,T,2502,122317
194602,2502-125741-00,2502-75,Red Bluff Outdoor Power,490 Antelope Blvd,Red Bluff,CA,96080-2443,X ,M,1,122,0,0,0,0,0,0,8,$19,40.186100,-122.209663,$19,0,I,2502,36285
244165,2502-750323-00,2502-75,Ramos Donuts,545 Main St,Red Bluff,CA,96080-3437,XX,T,2,0,74,0,0,0,0,0,27,$31,40.176411,-122.233963,$62,0,I,2502,36446
251709,2502-756366-00,2502-75,PG&E Red Bluff S.C.,515 Luther Rd,Red Bluff,CA,960804256,XX,T,2,0,73,0,0,0,0,0,40,$88,40.160842,-122.231695,$175,0,I,2502,36614
203296,2502-901941-00,2502-75,Golden State Farm Credit,255 Sale Ln,Red Bluff,CA,96080-2938, Y,M,0,1,0,0,0,0,0,0,9,$15,40.179044,-122.218987,$0,0,I,2502,36693
264717,2502-000000-00,2502-75,Cardan Aircraft Services,1950 Airport Blvd,Red Bluff,CA,960804554,XX,W,2,0,0,30,0,0,0,0,54,$53,40.155490,-122.250260,$105,0,I,2502,84750
273695,2502-000000-00,2502-75,FN - NORCAL Residential,7224 Granada Dr,Redding,CA,960029738,XX,R,2,0,0,0,35,0,0,0,96,$163,40.498080,-122.308030,$326,0,T,2502,91925
310980,2502-000000-00,2502-75,Luigi's Pizza,75 Belle Mill Road,Red Bluff,CA,96080,XX,T,2,0,120,0,0,0,0,0,0,$56,40.186130,-122.219570,$112,0,T,2502,126971
319999,2502-000000-00,2502-75,Taqueria Cotija,238 South Main Street,Red Bluff,CA,96080,XX,W,2,0,0,120,0,0,0,0,0,$33,40.170190,-122.228640,$66,0,T,2502,135292
322191,2502-000000-00,2502-75,Smokin Joe's BBQ,8540 Airport Road,Redding,CA,96002,XX,R,2,0,0,0,165,0,0,0,0,$56,40.535810,-122.303130,$112,0,T,2502,137323
323470,2502-000000-00,2502-75,DH Lassen Medical Clinic - Cottonwood,20833 Long Branch Drive,Cottonwood,CA,96022,XX,T,2,0,220,0,0,0,0,0,0,$116,40.393718,-122.280128,$231,0,T,2502,138515
239679,2502-752993-01,2502-75,Wheeler Logging Shop,13570 State Highway 36 E,Red Bluff,CA,96080-8878,XX,M,2,100,0,0,0,0,0,0,22,$71,40.187708,-122.185855,$142,0,I,2502,36538
170449,2502-908198-00,2502-75,F M Valero,1 Sutter St,Red Bluff,CA,96080-4355,XX,F,2,0,0,0,0,23,0,0,53,$68,40.152962,-122.221397,$135,0,I,2502,36741
272957,2502-000000-00,2502-75,G&R Auto Parts LLC,11095 Hwy 99 West,Red Bluff,CA,96080,XX,M,2,160,0,0,0,0,0,0,12,$72,40.182949,-122.232136,$143,35,I,2502,91249
290880,2502-000000-00,2502-75,Lassen View Elem School,10818 CA-99,Los Molinos,CA,96055,X ,W,1,0,0,127,0,0,0,0,22,$0,40.107190,-122.107800,$0,0,I,2502,108138
299552,2502-000000-00,2502-75,Egg Roll King,55 Antelope Boulevard,Red Bluff,CA,96080,XX,F,2,0,0,0,0,70,0,0,0,$30,40.178860,-122.228490,$60,0,T,2502,116156
308596,2502-000000-00,2502-75,Redding School of The Arts ,955 Inspiration Place,Redding,CA,96003,X ,R,1,0,0,0,1,0,0,0,0,$0,40.595440,-122.322970,$0,0,T,2502,124727
312244,2502-000000-00,2502-75,DH Red Bluff Care Center,2580 Sister Mary Columba Drive Suite 200,Red Bluff,CA,96080,XX,M,2,44,0,0,0,0,0,0,0,$54,40.148500,-122.217670,$108,0,T,2502,128139
288469,2502-000000-00,2502-75,Rocha's Auto Service,2506 Hartnell Ave,Redding,CA,96003,XX,R,2,0,0,0,220,0,0,0,22,$110,40.564090,-122.324810,$219,81,I,2502,105856
306046,2502-000000-00,2502-75,Empower Tehama - Hickory,206 Hickory Street,Red Bluff,CA,96080, Y,F,0,0,0,0,0,60,0,0,0,$13,40.179790,-122.235890,$0,0,T,2502,122315
316073,2502-000000-00,2502-75,Lassen Forest Products,22829 Casale Road,Red Bluff,CA,96080,XX,M,2,150,0,0,0,0,0,0,0,$89,40.128980,-122.185460,$179,21,I,2502,131654
322600,2502-000000-00,2502-75,Dianne's Pizza & More,19632 Lake California Drive,Cottonwood,CA,96022,XX,T,2,0,175,0,0,0,0,0,0,$37,40.364650,-122.219830,$73,0,T,2502,137710
186872,2502-754700-00,2502-75,Guy Rents,365 Antelope Blvd,Red Bluff,CA,96080-3057, X,M,1,86,0,0,0,0,0,0,9,$32,40.185108,-122.215202,$32,7,I,2502,36576
304600,2502-000000-00,2502-75,The Cabin Saloon,8057 State Highway 99E,Los Molinos,CA,96055,XX,W,2,0,0,250,0,0,0,0,0,$41,40.030080,-122.099950,$82,0,T,2502,120944
308464,2502-000000-00,2502-75,Burger Shack,7834 State Highway 99E,Los Molinos,CA,96055,XX,W,2,0,0,200,0,0,0,0,0,$28,40.023810,-122.099530,$56,0,T,2502,124603
320171,2502-000000-00,2502-75,Polished Nail Salon,19450 Live Oak Road,Red Bluff,CA,96080, X,W,1,0,0,610,0,0,0,0,0,$9,40.150880,-122.315210,$9,0,T,2502,135452
321234,2502-000000-00,2502-75,Roxie's Deli & BBQ,7810 State Highway 99E,Los Molinos,CA,96055,XX,W,2,0,0,203,0,0,0,0,0,$23,40.023310,-122.099550,$45,0,T,2502,136421
169619,2502-401130-00,2502-75,Mineral Lodge - Seasonal,38348 State Highway 36 E,Mineral,CA,96063,XX,F,2,0,0,0,0,30,0,0,0,$673,40.347780,-121.596070,"$1,347",0,T,2502,36438
262786,2502-756217-00,2502-75,Roto Rooter,19960 Countryside Ln,Redding,CA,96002-9660,XX,R,2,0,0,0,290,0,0,0,0,$55,40.491090,-122.314900,$111,40,I,2502,36612
248411,2502-756942-00,2502-75,Creekside Logging,19476 Gas Point Road,Cottonwood,CA,96022,XX,R,2,0,0,0,300,0,0,0,26,$81,40.390180,-122.331970,$162,40,I,2502,36621
170446,2502-908130-00,2502-75,Dignity Health - St Elizabeth,2550 Sr Mary Columba Dr,Red Bluff,CA,96080-4327,XX,M,2,40,0,0,0,0,0,0,10,$147,40.148556,-122.218116,$293,60,I,2502,36740
265576,2502-000000-00,2502-75,Nor-Cal Granite & Tile,3383 PACIFIC TRAIL #C,COTTONWOOD,CA,960224910,XX,T,2,0,210,0,0,0,0,0,25,$42,40.384990,-122.273190,$83,0,I,2502,85354
278326,2502-000000-00,2502-75,Muse Concrete Contractors Inc,8599 Commercial Way,Redding,CA,96002,X ,R,1,0,0,0,265,0,0,0,30,$40,40.535050,-122.345380,$40,0,T,2502,96302
281064,2502-000000-00,2502-75,LC-POA-Main Office,19999 Lake California Dr,Cottonwood,CA,96002,XX,T,2,0,180,0,0,0,0,0,38,$28,40.369760,-122.241140,$56,0,T,2502,98886
297363,2502-000000-00,2502-75,Taco Cotija,614 Walnut Street,Red Bluff,CA,96080,XX,T,2,0,105,0,0,0,0,0,7,$10,40.176810,-122.238860,$21,0,T,2502,114114
315918,2502-000000-00,2502-75,PG&E Microsite Sunriver,23400 East Sunriver Drive,Red Bluff,CA,96080,XX,F,2,0,0,0,0,25,0,0,0,$73,40.217530,-122.183530,$146,0,I,2502,131509
319665,2502-000000-00,2502-75,Rocha's Advanced Automotive,20270 Charlanne Drive,Redding,CA,96002,XX,R,2,0,0,0,205,0,0,0,0,$18,40.546020,-122.303960,$36,0,I,2502,134976
320399,2502-000000-00,2502-75,E's Locker Room,1075 Lakeside Drive,Red Bluff,CA,96080,XX,T,2,0,79,0,0,0,0,0,0,$70,40.182720,-122.233530,$139,0,T,2502,135655
239678,2502-752993-00,2502-75,Wheeler Logging Office,13570 State Highway 36 E,Red Bluff,CA,96080-8878,XX,M,2,100,0,0,0,0,0,0,26,$25,40.187950,-122.185822,$50,0,T,2502,36537
262472,2502-755828-00,2502-75,Norms Automotive,2635 Hartnell Ave,Redding,CA,960022353,XX,R,2,0,0,0,214,0,0,0,9,$11,40.563782,-122.321823,$23,5,T,2502,36605
271035,2502-000000-00,2502-75,COR REU,3611 Avtech Pkwy,Redding,CA,960029241,XX,R,2,0,0,0,148,0,0,0,75,$21,40.521130,-122.301453,$42,0,T,2502,89695
288480,2502-000000-00,2502-75,Kuper's Automotive Repair,425 Antelope Blvd.,Red Bluff,CA,96080,XX,M,2,140,0,0,0,0,0,0,18,$96,40.185850,-122.211830,$193,120,I,2502,105867
301422,2502-000000-00,2502-75,Mill Creek Resort - Seasonal, 40271 CA-172,Mill Creek,CA,96061,XX,F,2,0,0,0,0,32,0,0,0,$368,40.321170,-121.375520,$736,0,T,2502,117883
305867,2502-000000-00,2502-75,Main St. Deli,2130 South Main Street Suite A,Red Bluff,CA,96080,XX,T,2,0,85,0,0,0,0,0,0,$21,40.153330,-122.220910,$41,0,T,2502,122146
315177,2502-000000-00,2502-75,Red Bluff Elks Lodge,355 Gilmore Road,Red Bluff,CA,96080,XX,M,2,148,0,0,0,0,0,0,0,$151,40.171540,-122.223350,$302,0,T,2502,130849
323471,2502-000000-00,2502-75,DH Lassen Medical Clinic - Red Bluff,2450 Sister Mary Columba Drive,Red Bluff,CA,96080,XX,MWF,2,20,0,1,0,1,0,0,0,$663,40.149453,-122.222045,"$1,326",0,T,2502,138517
170903,2502-113334-00,2502-75,Waynes Truck Service,20251 Charlanne Dr,Redding,CA,960029223,XX,R,2,0,0,0,210,0,0,0,9,$31,40.545846,-122.304687,$63,0,I,2502,35967
171172,2502-121612-00,2502-75,Bob's Tire,614 Walnut St,Red Bluff,CA,96080-3326,XX,T,2,0,75,0,0,0,0,0,50,$267,40.176752,-122.238973,$535,175,I,2502,36175
171256,2502-125154-00,2502-75,Los Mariachi's,604 Main St,Red Bluff,CA,96080-3344,XX,W,2,0,0,60,0,0,0,0,35,$37,40.176708,-122.234207,$73,0,T,2502,36276
238258,2502-751563-00,2502-75,Nu-Way Market,8049 CA-99 E,Los Molinos,CA,96055,XX,W,2,0,0,230,0,0,0,0,74,$120,40.029310,-122.099890,$241,1,I,2502,36501
244842,2502-751954-00,2502-75,Cost U Less,7948 CA-99 E,Los Molinos,CA,96055, X,W,1,0,0,210,0,0,0,0,20,$21,40.026922,-122.099865,$21,0,I,2502,36511
170444,2502-908110-00,2502-75,Vista Middle School ,1770 S Jackson St,Red Bluff,CA,96080-4505,X ,T,1,0,65,0,0,0,0,0,8,$0,40.155041,-122.237907,$0,0,T,2502,36739
170461,2502-908995-00,2502-75,Bidwell School ,1256 Walnut St,Red Bluff,CA,96080-3603,X ,T,1,0,55,0,0,0,0,0,10,$0,40.173531,-122.245338,$0,0,T,2502,36749
272233,2502-000000-00,2502-75,Tehama County Dept of Ed - DS,1135 Lincoln St,Red Bluff,CA,960803126,XX,W,2,0,0,110,0,0,0,0,45,$0,40.178100,-122.244633,$0,0,T,2502,90653
288806,2502-000000-00,2502-75,Harvey's Market,9975 Hwy 99,Proberta,CA,96078,X ,M,1,30,0,0,0,0,0,0,49,$16,40.082510,-122.172120,$16,0,T,2502,106177
293300,2502-000000-00,2502-75,Cedar Creek,780 Diamond Avenue,Red Bluff,CA,96080,XX,M,2,50,0,0,0,0,0,0,30,$65,40.156050,-122.221110,$129,6,I,2502,110402
301285,2502-000000-00,2502-75,Julio's Garage,20659 Walnut Street #3,Red Bluff,CA,96080,XX,W,2,0,0,112,0,0,0,0,0,$16,40.168420,-122.271130,$32,10,I,2502,117754
308552,2502-000000-00,2502-75,Fire Water Supply (BD),1005 Vista Way,Red Bluff,CA,96080,XX,W,2,0,0,310,0,0,0,0,0,$0,40.186000,-122.204360,$0,0,T,2502,124686
308982,2502-000000-00,2502-75,PGE Fleet - Red Bluff,515 Luther Road,Red Bluff,CA,96080,XX,T,2,0,72,0,0,0,0,0,0,$26,40.160440,-122.230250,$51,136,T,2502,125090
171091,2502-120786-00,2502-75,Holiday Mkt 34 Linen,20635 Gas Point Rd,Cottonwood,CA,96022-9295,XX,F,2,0,0,0,0,15,0,0,80,$94,40.389332,-122.287468,$188,38,T,2502,36133
171581,2502-751379-10,2502-75,Holiday Mkt #45 Groc,2455 Hartnell Ave,Redding,CA,96002-2320,XX,R,2,0,0,0,30,0,0,0,17,$76,40.563770,-122.325440,$153,0,T,2502,36491
261216,2502-752929-00,2502-75,Crossland 6 Gas Station,8215 Ca-99 E,Los Molinos,CA,96055,XX,W,2,0,0,130,0,0,0,0,42,$46,40.034222,-122.099910,$92,0,I,2502,36534
257513,2502-758177-00,2502-75,Red Bluff CC - Call In Only,1500 S Jackson St,Red Bluff,CA,960804553,XX,W,2,0,0,35,0,0,0,0,54,$56,40.156731,-122.237900,$112,0,T,2502,36644
170458,2502-908939-00,2502-75,Meteer School ,685 Kimball Rd,Red Bluff,CA,96080-4447,X ,T,1,0,70,0,0,0,0,0,30,$0,40.157290,-122.235691,$0,0,T,2502,36747
279241,2502-000000-00,2502-75,Kirk Taylor's GM Speciality,2635 Hartnell Ave,Redding,CA,96002,XX,R,2,0,0,0,215,0,0,0,21,$17,40.563540,-122.321720,$35,1,T,2502,97165
306047,2502-000000-00,2502-75,Empower Tehama - Sale Lane,151 Sale Lane,Red Bluff,CA,96080, Y,F,0,0,0,0,0,50,0,0,0,$27,40.179940,-122.219470,$0,0,T,2502,122316
313443,2502-000000-00,2502-75,Paradise Tires and Wheel,215 South Main Street,Red Bluff,CA,96080,XX,M,2,165,0,0,0,0,0,0,0,$78,40.170630,-122.229380,$155,68,T,2502,129259
319410,2502-000000-00,2502-75,City of Red Bluff - Corp Yard,1055 Kimball Road,Red Bluff,CA,96080, X,W,1,0,0,32,0,0,0,0,0,$15,40.157300,-122.242360,$15,0,I,2502,134735
321836,2502-000000-00,2502-75,Miller Collision Center,20303 Charlanne Drive,Redding,CA,96002,XX,R,2,0,0,0,207,0,0,0,0,$103,40.545940,-122.303670,$206,50,I,2502,136989
171400,2502-332030-00,2502-75,Mchale Sign Co.,3707 Electro Way,Redding,CA,96002-9346,XX,R,2,0,0,0,32,0,0,0,9,$14,40.530050,-122.301238,$28,0,I,2502,36386
237339,2502-750233-00,2502-75,Antelope Liquors,445 Antelope Blvd,Red Bluff,CA,96080-2402, X,M,1,87,0,0,0,0,0,0,10,$15,40.186130,-122.210800,$15,0,I,2502,36443
171579,2502-751379-00,2502-75,Holiday Mkt 45 Linen,2455 Hartnell Ave,Redding,CA,96002-2320,XX,R,2,0,0,0,25,0,0,0,84,$176,40.563770,-122.325440,$352,21,T,2502,36490
221254,2502-902993-00,2502-75,Woolery Forest Products,13570 State Highway 36 E,Red Bluff,CA,96080-8878,XX,M,2,95,0,0,0,0,0,0,0,$35,40.187708,-122.185855,$69,6,I,2502,36698
297937,2502-000000-00,2502-75,Little Country Store,21931 Chimney Rock Dr,Cottonwood,CA,96022,X ,T,1,0,191,0,0,0,0,0,12,$19,40.364650,-122.219840,$19,0,T,2502,114652
310840,2502-000000-00,2502-75,Best Western Anderson Inn,2688 Gateway Drive,Anderson,CA,96007,XX,MWF,2,1,0,1,0,1,0,0,0,$0,40.452190,-122.289620,$0,0,T,2502,126838
319407,2502-000000-00,2502-75,City of Red Bluff  - City Hall,555 Washington Street,Red Bluff,CA,96080, X,T,1,0,77,0,0,0,0,0,0,$23,40.175770,-122.235080,$23,0,I,2502,134732

